date,Open,High,Low,Close,Volume,aVWAP_peak_851,aVWAP_peak_800,aVWAP_peak_735,aVWAP_peak_712,aVWAP_peak_672,aVWAP_peak_558,aVWAP_peak_544,aVWAP_peak_465,aVWAP_peak_439,aVWAP_peak_421,aVWAP_peak_401,aVWAP_peak_383,aVWAP_peak_338,aVWAP_peak_322,aVWAP_peak_304,aVWAP_peak_300,aVWAP_peak_258,aVWAP_peak_214,aVWAP_peak_137,aVWAP_peak_101,aVWAP_peak_72,aVWAP_peak_53,aVWAP_peak_32,aVWAP_valley_858,aVWAP_valley_807,aVWAP_valley_775,aVWAP_valley_743,aVWAP_valley_714,aVWAP_valley_684,aVWAP_valley_600,aVWAP_valley_585,aVWAP_valley_566,aVWAP_valley_552,aVWAP_valley_532,aVWAP_valley_528,aVWAP_valley_503,aVWAP_valley_486,aVWAP_valley_444,aVWAP_valley_403,aVWAP_valley_360,aVWAP_valley_342,aVWAP_valley_323,aVWAP_valley_291,aVWAP_valley_275,aVWAP_valley_240,aVWAP_valley_222,aVWAP_valley_180,aVWAP_valley_115,aVWAP_valley_78,aVWAP_OB_bull_585,aVWAP_OB_bear_465,aVWAP_OB_bear_304,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-10 19:00:00+00:00,59.855,59.92,59.75,59.8,58100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.570768067914116,,#000000,,,,79.11548092201522,20.9735286988533,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,221925.0,22262.335571724834,False,False,False,False,62478.39791400514,False,False,False,False
2025-04-11 14:00:00+00:00,60.82,61.085,60.805,60.94,39226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.698138098195244,,#000000,,,,81.70257715933076,24.06601397228151,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,261151.0,25966.035795419022,False,False,False,False,62117.89562076474,False,False,False,False
2025-04-11 15:00:00+00:00,60.94,61.17,60.925,61.135,19940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.761777635554374,,#000000,,,,83.7009200675752,26.493434100295588,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,281091.0,29921.46159704043,False,False,False,False,61463.9747584273,False,False,False,False
2025-04-11 16:00:00+00:00,61.135,61.235,60.73,60.805,49538.0,,,,,,,,,,,,,,,,,,,,,,,60.92333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.90311316072313,60.92333333333333,#000000,,60.92333333333333,,81.92249230025159,26.493434100295588,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,231553.0,33047.531959877015,False,False,False,False,61279.07592496331,False,False,False,False
2025-04-11 17:00:00+00:00,60.805,61.03,60.805,61.01,18494.0,,,,,,,,,,,,,,,,,,,,,,,60.93012939989025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.953102022840646,60.93012939989025,#000000,,60.93012939989025,,81.23604365253877,26.493434100295588,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,250047.0,36411.864797708375,False,False,False,False,60615.74141449876,False,False,False,False
2025-04-11 18:00:00+00:00,61.01,61.1,60.96,61.045,49592.0,,,,,,,,,,,,,,,,,,,,,,,60.97434437983178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.083042776978125,60.97434437983178,#000000,,60.97434437983178,,80.86648093957308,26.493434100295588,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,299639.0,40492.90565355786,False,False,False,False,60444.83069489413,False,False,False,False
2025-04-11 19:00:00+00:00,61.045,61.045,60.89,60.95,39524.0,,,,,,,,,,,,,,,,,,,,,,,60.97115583186974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.17662807129525,60.97115583186974,#000000,,60.97115583186974,,79.59122884506209,26.493434100295588,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,260115.0,43897.899364355406,False,False,False,False,60120.4767306322,False,False,False,False
2025-04-14 14:00:00+00:00,60.455,60.665,60.255,60.555,166597.0,,,,,,,,,,,,,,,,,,,,,,,60.72441393174669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.45563415875127,60.72441393174669,#000000,,60.72441393174669,,74.82023819797556,30.238238238514754,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93518.0,44667.20325017935,False,False,False,False,61771.27554100999,False,False,False,False
2025-04-14 15:00:00+00:00,60.555,60.56,60.295,60.32,47260.0,,,,,,,,,,,,,,,,,,,,,,,60.68202734464495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.519636352613915,60.68202734464495,#000000,,60.68202734464495,,69.62217387211862,25.332885616867003,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46258.0,44691.86676568045,False,False,False,False,61546.2945248703,False,False,False,False
2025-04-14 16:00:00+00:00,60.325,60.52,60.32,60.51,53803.0,,,,,,,,,,,,,,,,,,,,,,,60.6526404987665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.58965107920377,60.6526404987665,#000000,,60.6526404987665,,67.21381909502841,23.124273338389756,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100061.0,45550.302939855945,False,False,False,False,61426.24344696533,False,False,False,False
2025-04-14 17:00:00+00:00,60.505,60.685,60.495,60.63,21528.0,,,,,,,,,,,,,,,,,,,,,,,60.65026227998638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.618456944473046,60.65026227998638,#000000,,60.65026227998638,,66.26461108585852,22.16140315951469,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121589.0,46729.197467920196,False,False,False,False,60807.666029182925,False,False,False,False
2025-04-14 18:00:00+00:00,60.63,60.65,60.395,60.52,26232.0,,,,,,,,,,,,,,,,,,,,,,,60.64312400543414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.65106308992851,60.64312400543414,#000000,,60.64312400543414,,64.53254026888817,20.35792395268382,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,95357.0,47483.1168870222,False,False,False,False,60271.60919152117,False,False,False,False
2025-04-14 19:00:00+00:00,60.525,60.615,60.52,60.605,14771.0,,,,,,,,,,,,,,,,,,,,,,,60.641210748575425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.669493703010836,60.641210748575425,#000000,,60.641210748575425,,63.93117769694749,19.53798092107465,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110128.0,48454.355384897826,False,False,False,False,59566.17339010224,False,False,False,False
2025-04-15 14:00:00+00:00,60.615,60.875,60.61,60.795,21546.0,,,,,,,,,,,,,,,,,,,,,,,60.64624024091887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.69822921225499,60.64624024091887,#000000,,60.64624024091887,,64.73343749746535,19.53798092107465,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,131674.0,49744.58243319398,False,False,False,False,58976.71333754251,False,False,False,False
2025-04-15 15:00:00+00:00,60.79,60.82,60.685,60.765,12762.0,,,,,,,,,,,,,,,,,,,,,,,60.64894180355681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.714853213536564,60.64894180355681,#000000,,60.64894180355681,,64.89431854061259,19.53798092107465,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118912.0,50816.94549624524,False,False,False,False,58260.20615401472,False,False,False,False
2025-04-15 16:00:00+00:00,60.765,60.805,60.73,60.77,10300.0,,,,,,,,,,,,,,,,,,,,,,,60.651253561601685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.72815118253933,60.651253561601685,#000000,,60.651253561601685,,65.03822194236477,19.53798092107465,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,129212.0,52032.37269785384,False,False,False,False,57516.63706635557,False,False,False,False
2025-04-15 17:00:00+00:00,60.765,60.945,60.75,60.895,4917.0,,,,,,,,,,,,,,,,,,,,,,,60.65319594596272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.73473158130824,60.65319594596272,#000000,,60.65319594596272,,66.0777753912288,19.53798092107465,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134129.0,53305.1886250189,False,False,False,False,56701.138817264786,False,False,False,False
2025-04-15 18:00:00+00:00,60.895,60.93,60.855,60.915,12135.0,,,,,,,,,,,,,,,,,,,,,,,60.658651269553005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.75107631493387,60.658651269553005,#000000,,60.658651269553005,,66.92453615999668,19.53798092107465,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146264.0,54746.41050680155,False,False,False,False,56010.190928625016,False,False,False,False
2025-04-15 19:00:00+00:00,60.915,60.975,60.86,60.93,27621.0,,,,,,,,,,,,,,,,,,,,,,,60.6712501185067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78774075523659,60.6712501185067,#000000,,60.6712501185067,,67.61532726614226,19.53798092107465,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,173885.0,56593.52042142478,False,False,False,False,55570.048433607575,False,False,False,False
2025-04-16 14:00:00+00:00,62.45,62.6,62.345,62.385,21942.0,,,,,,,,,,,,,,,,,,,,,,,60.73621089099096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.83614383133582,60.73621089099096,#000000,,60.73621089099096,,73.95073077183284,20.057573546483198,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,195827.0,58752.17901954222,False,False,False,False,55048.68334161366,False,False,False,False
2025-04-16 15:00:00+00:00,62.385,62.765,62.32,62.705,26944.0,,,,,,,,,,,,,,,,,,,,,,,60.816351002228586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.89630894549839,60.816351002228586,#000000,,60.816351002228586,,78.72423498839834,24.310828455609823,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,222771.0,61295.106476603585,False,False,False,False,54612.95181693748,False,False,False,False
2025-04-16 16:00:00+00:00,62.705,62.855,62.64,62.755,54572.0,,,,,,,,,,,,,,,,,,,,,,,60.97151422336849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0172660419721,60.97151422336849,#000000,,60.97151422336849,,81.98951618247267,27.09315823482737,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,277343.0,64644.68622115236,False,False,False,False,54612.31690504697,False,False,False,False
2025-04-16 17:00:00+00:00,62.755,62.85,62.69,62.755,23533.0,,,,,,,,,,,,,,,,,,,,,,,61.031499216186205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.067314630911284,61.031499216186205,#000000,,61.031499216186205,,84.16637031185557,28.93909236366946,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,277343.0,67942.33449679341,False,False,False,False,54130.46703055012,False,False,False,False
2025-04-16 18:00:00+00:00,62.76,63.0,62.725,62.95,60359.0,,,,,,,,,,,,,,,,,,,,,,,61.17846552002477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.19396873162493,61.17846552002477,#000000,,61.17846552002477,,85.98034591595457,30.568972724939883,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,337702.0,72124.65489219196,False,False,False,False,54227.033433177254,False,False,False,False
2025-04-16 19:00:00+00:00,62.95,63.03,62.9,62.92,27088.0,,,,,,,,,,,,,,,,,,,,,,62.95000000000001,61.2391277293616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.24897576541347,62.09456386468081,#000000,,62.09456386468081,,86.70751994181316,31.322063320442908,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,310614.0,75822.1641186696,False,False,False,False,53806.27322491094,False,False,False,False
