date,Close,High,Low,Open,Volume,aVWAP_peak_74,aVWAP_peak_73,aVWAP_peak_39,aVWAP_peak_38,aVWAP_peak_37,aVWAP_peak_36,aVWAP_peak_20,aVWAP_valley_56,aVWAP_valley_55,aVWAP_valley_54,aVWAP_valley_53,aVWAP_valley_52,aVWAP_valley_24,aVWAP_OB_bull_40,aVWAP_OB_bull_24,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2025-06-05 00:00:00+00:00,10.08,10.08,10.08,10.08,11,,,10.069460321327,10.069460321327,10.069489016428122,10.069550309842477,10.043074501860234,10.08,10.08,10.080000000000002,10.08,10.079999999999998,10.043069838830036,10.069460321327,10.043069838830036,10.069464028146806,10.064206894156966,10.073844973138339,#000000,,10.069464028146806,
2025-06-06 00:00:00+00:00,10.095,10.095,10.09,10.09,4676,,,10.06979964658117,10.06979964658117,10.069827619892171,10.069886101264347,10.043261739427182,10.093302041106606,10.092768107038022,10.092700482107693,10.092167577413479,10.087674380436566,10.043258666347443,10.06979964658117,10.043258666347443,10.074949637108713,10.064514950749208,10.083645209074968,#000000,,10.074949637108713,
2025-06-09 00:00:00+00:00,10.09,10.09,10.09,10.09,104,,,10.069806030531492,10.069806030531492,10.06983398909891,10.06989241550706,10.043265611789638,10.093230362485215,10.09271038032217,10.092644457743202,10.092124458046417,10.087703775725165,10.043262571484268,10.069806030531492,10.043262571484268,10.074934553024093,10.064520815491719,10.083612667634407,#000000,,10.074934553024093,
2025-06-10 00:00:00+00:00,10.09,10.09,10.09,10.09,1,,,10.069806091896043,10.069806091896043,10.069834050321761,10.069892476201689,10.043265649020777,10.093229688369503,10.092709836941992,10.092643930328412,10.092124051762605,10.087704054765664,10.043262609030494,10.069806091896043,10.043262609030494,10.074934411866817,10.064520871867263,10.083612361866445,#000000,,10.074934411866817,
2025-06-11 00:00:00+00:00,10.09,10.09,10.09,10.09,1,,,10.069806153260222,10.069806153260222,10.069834111544239,10.069892536895951,10.043265686251857,10.093229014535083,10.092709293779647,10.09264340312396,10.09212364563416,10.087704333738355,10.04326264657666,10.069806153260222,10.04326264657666,10.074934270781851,10.064520928242498,10.083612056231312,#000000,,10.074934270781851,
2025-06-12 00:00:00+00:00,10.1,10.1,10.1,10.1,1399,,,10.069933970180928,10.069933970180928,10.069961692367999,10.070019141886416,10.04332884727914,10.094758828596037,10.094305990398663,10.094247999168484,10.09378589028008,10.089490774396786,10.043326340805933,10.069933970180928,10.043326340805933,10.075735767776491,10.064635524379081,10.084985970607663,#000000,,10.075735767776491,
2025-06-13 00:00:00+00:00,10.1,10.11,10.1,10.11,1015,,,10.070036234616502,10.070036234616502,10.070063777996115,10.070120470314189,10.043377273969352,10.095966421534618,10.095543698500608,10.095489298694305,10.09505363683935,10.090810785419015,10.043375175404554,10.070036234616502,10.043375175404554,10.076352091627738,10.064726798302534,10.086039836065408,#000000,,10.076352091627738,
2025-06-16 00:00:00+00:00,10.1,10.1,10.1,10.1,32,,,10.070039126793333,10.070039126793333,10.070066664858535,10.070123335270981,10.043378714640063,10.095984251968503,10.095562878278413,10.095508644953759,10.09507425742574,10.090838328962157,10.043376628203193,10.070039126793333,10.043376628203193,10.076362905286182,10.06472939367125,10.086057498298628,#000000,,10.076362905286182,
2025-06-17 00:00:00+00:00,10.1,10.1,10.1,10.1,2,,,10.070039307535847,10.070039307535847,10.070066845268949,10.07012351431254,10.043378804679547,10.095985361137963,10.09556407153422,10.095509848586358,10.095075540505336,10.090840044952236,10.043376719000632,10.070039307535847,10.043376719000632,10.076363578640862,10.064729555866545,10.086058597619457,#000000,,10.076363578640862,
2025-06-18 00:00:00+00:00,10.11,10.11,10.11,10.11,125576,,,10.081017270938025,10.081017270938025,10.081029928525416,10.081025659168562,10.04942678734645,10.109235941182227,10.109192860848186,10.109187155646088,10.109140063337685,10.108498466100077,10.049470943258967,10.081017270938025,10.049470943258967,10.088022031571791,10.074703383383294,10.099120905062206,#000000,,10.088022031571791,
2025-06-20 00:00:00+00:00,10.104,10.104,10.104,10.104,191,,,10.081026870151778,10.081026870151778,10.081039516057952,10.081035208749087,10.04943432167228,10.109228422350535,10.109185414852407,10.109179719282444,10.109132706358425,10.108492169005826,10.049478528802467,10.081026870151778,10.049478528802467,10.088023613403179,10.074712557356575,10.099116160108684,#000000,,10.088023613403179,
2025-06-23 00:00:00+00:00,10.12,10.12,10.1122,10.12,2362,,,10.081213776414453,10.081213776414453,10.0812262334453,10.081221178443815,10.049550162117278,10.109371003915195,10.109328539604325,10.109322915806242,10.109276493847887,10.108643748514123,10.049595173728374,10.081213776414453,10.049595173728374,10.08817845475013,10.07488502536706,10.09925631256936,#000000,,10.08817845475013,
2025-06-24 00:00:00+00:00,10.12,10.1286,10.12,10.12,1510,,,10.081350159666357,10.081350159666357,10.081362485797355,10.081356887414694,10.049629960927566,10.109519882135203,10.109477672726564,10.109472082585715,10.109425937550824,10.108796806279114,10.049675528989951,10.081350159666357,10.049675528989951,10.088310687612701,10.075009930694467,10.09939465171123,#000000,,10.088310687612701,
2025-06-25 00:00:00+00:00,10.12,10.12,10.12,10.12,22,,,10.081352003359411,10.081352003359411,10.081364327684327,10.081358721999592,10.049631076817358,10.109521566278554,10.109479361235515,10.109473771671382,10.109427631384142,10.108798562528353,10.049676652623111,10.081352003359411,10.049676652623111,10.088312334449197,10.07501162664402,10.099396257620176,#000000,,10.088312334449197,
2025-06-26 00:00:00+00:00,10.12,10.12,10.12,10.12,12,,,10.081353008936034,10.081353008936034,10.081365332275935,10.081359722608846,10.049631685469599,10.109522484674077,10.109480282012008,10.109474692762415,10.109428555064516,10.108799520250418,10.04967726549879,10.081353008936034,10.04967726549879,10.088313232589881,10.07501255164529,10.099397133377037,#000000,,10.088313232589881,
2025-06-27 00:00:00+00:00,10.12,10.12,10.12,10.12,14,,,10.081354182042622,10.081354182042622,10.081366504233449,10.081360889920814,10.049632395550574,10.10952355593207,10.109481356047565,10.109475767164904,10.109429632487652,10.108800637385862,10.049677980506916,10.081354182042622,10.049677980506916,10.088314280301368,10.075013630758017,10.099398154920829,#000000,,10.088314280301368,
2025-06-30 00:00:00+00:00,10.1362,10.1362,10.1255,10.1255,327,,,10.081390512806626,10.081390512806626,10.081402802280685,10.081397042900619,10.049651953850203,10.109578613286704,10.109536435287241,10.109530849281455,10.109484738159562,10.108856029956689,10.049697676425168,10.081390512806626,10.049697676425168,10.08835610609469,10.07504656492895,10.09944739039947,#000000,,10.08835610609469,
2025-07-01 00:00:00+00:00,10.17,10.17,10.17,10.17,200,,10.17,10.081428893075906,10.081428893075906,10.08144115189554,10.081435237616947,10.049669296154246,10.109666527712099,10.109624285814608,10.109618691333095,10.109572510128698,10.108942825473884,10.04971514369443,10.081428893075906,10.04971514369443,10.095211954664613,10.090900578636424,10.099523330692803,#000000,,10.095211954664613,
2025-07-02 00:00:00+00:00,10.17,10.17,10.17,10.17,4,10.17,10.17,10.081429660342163,10.081429660342163,10.081441918549205,10.081436001175394,10.049669642949345,10.109668283391168,10.109626040221324,10.109620445571041,10.109574262971126,10.108944558870844,10.049715492988076,10.081429660342163,10.049715492988076,10.100965843643989,10.102200983336894,10.099524847335598,"rgba(38, 166, 154, 1.0)",0.05175935474485155,10.100965843643989,1.3337522597860019
2025-07-03 00:00:00+00:00,10.14,10.14,10.14,10.14,103,10.141121495327104,10.159934853420195,10.081442722416128,10.081442722416128,10.081454969270904,10.081448999664556,10.04967634604208,10.109690994363751,10.10964875046579,10.109643155712321,10.10959697220028,10.108967244921356,10.049722243515799,10.081442722416128,10.049722243515799,10.097983959210493,10.096646015508156,10.099544893529883,"rgba(38, 166, 154, 0.5)",0.05136926721702549,10.097983959210493,0.8179217471021591
2025-07-07 00:00:00+00:00,10.14,10.14,10.14,10.14,2,10.141100917431194,10.159805825242719,10.08144297599097,10.08144297599097,10.081455222625404,10.081449252005296,10.049676476189374,10.109691435016911,10.109649191105301,10.109643596349894,10.109597412820678,10.108967685099158,10.049722374584015,10.08144297599097,10.049722374584015,10.097972718496298,10.096624806496562,10.099545282495994,"rgba(38, 166, 154, 0.5)",0.050861544899356716,10.097972718496298,0.82630760797505
2025-07-08 00:00:00+00:00,10.14,10.14,10.14,10.14,456,10.140212389380531,10.148,10.081500733778922,10.081500733778922,10.081512930262386,10.08150672896767,10.049706139984448,10.10979157054533,10.109749324004937,10.10974372887159,10.109697541956466,10.109067720697219,10.049752248205458,10.081500733778922,10.049752248205458,10.097057060802605,10.094848522307554,10.099633689046833,"rgba(38, 166, 154, 0.5)",0.050736579834800045,10.097057060802605,0.8463901062550738
2025-07-09 00:00:00+00:00,10.14,10.14,10.14,10.14,188,10.1401593625498,10.146421825813222,10.081524513042941,10.081524513042941,10.081536688900751,10.081530392770786,10.04971836412307,10.10983266212279,10.109790414776064,10.109784819523705,10.109738631516942,10.109108775930435,10.049764558768004,10.081524513042941,10.049764558768004,10.096956578683189,10.094630808606215,10.099669977106323,"rgba(38, 166, 154, 0.5)",0.05027553801325455,10.096956578683189,0.8561503868036919
2025-07-10 00:00:00+00:00,10.14,10.14,10.14,10.14,193,10.14012684989429,10.145340314136126,10.081548904632537,10.081548904632537,10.081561059346805,10.081554666021367,10.049730909929176,10.109874730433065,10.109832482425064,10.109826887072611,10.109780698127793,10.109150809844094,10.049777193245914,10.081548904632537,10.049777193245914,10.096896493057029,10.09448737265612,10.099707133524758,"rgba(38, 166, 154, 0.5)",0.049959048022144445,10.096896493057029,0.8627767871770851
2025-07-11 00:00:00+00:00,10.13,10.17,10.13,10.17,5200,10.142839787395596,10.143695766362015,10.082235558210495,10.082235558210495,10.082247130617661,10.082238029284548,10.050080057706783,10.11108631485853,10.1110439431977,10.11103833114314,10.110992001416292,10.110359675049986,10.050128804852436,10.082235558210495,10.050128804852436,10.097709304485052,10.09508169825537,10.100774845086347,"rgba(38, 166, 154, 0.5)",0.049109212654727015,10.097709304485052,0.6575282674958607
2025-07-14 00:00:00+00:00,10.13,10.13,10.13,10.13,0,10.142839787395596,10.143695766362015,10.082235558210495,10.082235558210495,10.082247130617661,10.082238029284548,10.050080057706783,10.11108631485853,10.1110439431977,10.11103833114314,10.110992001416292,10.110359675049986,10.050128804852436,10.082235558210495,10.050128804852436,10.097709304485052,10.09508169825537,10.100774845086347,"rgba(38, 166, 154, 0.5)",0.048148705388932705,10.097709304485052,0.6706451451625256
2025-07-15 00:00:00+00:00,10.14,10.14,10.14,10.14,119,10.142785847299814,10.14362773910802,10.082250245863692,10.082250245863692,10.082261805764638,10.082252647312563,10.050087732819382,10.111110255357639,10.111067886128017,10.111062274388294,10.111015947196458,10.110383643999263,10.050136533752488,10.082250245863692,10.050136533752488,10.097714831142612,10.095073752004541,10.100796090137026,"rgba(38, 166, 154, 0.5)",0.04724306509954211,10.097714831142612,0.8950555762690774
2025-07-16 00:00:00+00:00,10.14,10.14,10.14,10.14,2,10.142784958246903,10.143626617184683,10.082250492651186,10.082250492651186,10.08226205234204,10.082252892930487,10.050087861801675,10.111110657380218,10.111068288191886,10.11106267645751,10.111016349308748,10.110384046507518,10.050136663638607,10.082250492651186,10.050136663638607,10.097714926868665,10.095073623972594,10.100796446914082,"rgba(38, 166, 154, 0.5)",0.046771487734135704,10.097714926868665,0.9040780009329059
2025-07-17 00:00:00+00:00,10.14,10.14,10.14,10.14,5,10.142782738095239,10.143623815409972,10.082251109610691,10.082251109610691,10.082262668776327,10.082253506966154,10.05008818425579,10.111111662387719,10.111069293302666,10.111063681581669,10.11101735454066,10.110385052730285,10.050136988352268,10.082251109610691,10.050136988352268,10.097715166586163,10.09507330467498,10.100797338815878,"rgba(38, 166, 154, 0.5)",0.04562431183733222,10.097715166586163,0.926804848358025
2025-07-18 00:00:00+00:00,10.14,10.14,10.14,10.14,243,10.142678946022,10.143492678083893,10.082281077962387,10.082281077962387,10.082292611626277,10.082283333368759,10.050103852738655,10.111160421615613,10.111118057655755,10.111112446598977,10.11106612491084,10.110433872882561,10.050152766608255,10.082281077962387,10.050152766608255,10.097727482156643,10.095059082537764,10.100840615045334,"rgba(38, 166, 154, 0.5)",0.04542869863268073,10.097727482156643,0.9305245167852516
