date,Open,High,Low,Close,Volume,aVWAP_peak_890,aVWAP_peak_872,aVWAP_peak_860,aVWAP_peak_836,aVWAP_peak_781,aVWAP_peak_762,aVWAP_peak_738,aVWAP_peak_696,aVWAP_peak_666,aVWAP_peak_642,aVWAP_peak_601,aVWAP_peak_570,aVWAP_peak_552,aVWAP_peak_511,aVWAP_peak_497,aVWAP_peak_467,aVWAP_peak_446,aVWAP_peak_407,aVWAP_peak_390,aVWAP_peak_365,aVWAP_peak_313,aVWAP_peak_293,aVWAP_valley_883,aVWAP_valley_827,aVWAP_valley_807,aVWAP_valley_790,aVWAP_valley_779,aVWAP_valley_724,aVWAP_valley_684,aVWAP_valley_648,aVWAP_valley_617,aVWAP_valley_562,aVWAP_valley_543,aVWAP_valley_526,aVWAP_valley_493,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2025-01-10 17:00:00+00:00,48.16,48.28,47.98,48.155,4915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-10 18:00:00+00:00,48.16,48.2,48.0,48.06,2697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-10 19:00:00+00:00,48.06,48.15,47.99,48.15,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-10 20:00:00+00:00,48.16,48.32,48.025,48.285,10982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-13 15:00:00+00:00,48.285,48.285,48.285,48.285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
2025-01-13 16:00:00+00:00,48.285,48.285,47.985,47.995,7293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-13 17:00:00+00:00,47.995,48.155,47.85,47.92,7398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 18:00:00+00:00,47.905,48.09,47.76,48.08,5182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
2025-01-13 19:00:00+00:00,48.08,48.145,47.985,48.03,12552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-13 20:00:00+00:00,48.02,48.04,47.855,47.96,13418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-14 15:00:00+00:00,48.93,49.39,48.75,49.155,8835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-14 16:00:00+00:00,49.155,49.29,49.04,49.1,4361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-14 17:00:00+00:00,49.105,49.2,49.02,49.13,3067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-14 18:00:00+00:00,49.13,49.35,49.12,49.295,3779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-14 19:00:00+00:00,49.255,49.35,49.2,49.24,2546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)",0.0,0.0,0.0,0.0
