date,Close,High,Low,Open,Volume,aVWAP_OB_bull_800,aVWAP_OB_bull_773,aVWAP_OB_bull_678,aVWAP_OB_bull_431,aVWAP_OB_bull_385,aVWAP_OB_bull_353,aVWAP_OB_bull_224,aVWAP_OB_bull_217,aVWAP_OB_bull_203,aVWAP_OB_bull_79,aVWAP_OB_bull_49,aVWAP_OB_bear_887,aVWAP_OB_bear_870,aVWAP_OB_bear_828,aVWAP_OB_bear_810,aVWAP_OB_bear_538,aVWAP_OB_bear_198,aVWAP_OB_bear_45,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-01 00:00:00+00:00,2.89,2.96,2.77,2.84,7454093,,,,,,,,,,,,,,,,,,,3.196453058833352,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1353387411110383,,44.91411600869361,2.006460328949096,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55774809,-15147572.538176559,False,False,False,False,10935666.162946472,False,False,False,False
2022-03-02 00:00:00+00:00,2.7,2.9,2.66,2.9,5921198,,,,,,,,,,,,,,,,,,,3.1818658667863127,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1212678903244004,,42.26875812700536,-0.5416069919819506,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61696007,-16973001.34060101,False,False,False,False,10739020.352634845,False,False,False,False
2022-03-03 00:00:00+00:00,2.61,2.7,2.525,2.7,6618006,,,,,,,,,,,,,,,,,,,3.1621687956282227,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1018345933127978,,39.951084308833195,-2.7982905159198452,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68314013,-18986374.34685195,False,False,False,False,10577411.946649166,False,False,False,False
2022-03-04 00:00:00+00:00,2.37,2.51,2.28,2.5,12144941,,,,,,,,,,,,,,,,,,,3.025895671945388,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.0566813834208,,37.03451548487529,-5.630863821753202,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80458954,-21397063.745014615,False,False,False,False,10638883.674231552,False,False,False,False
2022-03-07 00:00:00+00:00,2.48,2.76,2.38,2.5,10358909,,,,,,,,,,,,,,,,,,,3.0114544324031014,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.031030915876318,,36.36240433739942,-6.392374949724363,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70100045,-23306984.578543454,False,False,False,False,10627904.275242079,False,False,False,False
2022-03-08 00:00:00+00:00,2.5,2.59,2.395,2.48,5805820,,,,,,,,,,,,,,,,,,,2.999488236036188,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.0167592747115637,,36.15202988032242,-6.848557652746571,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-64294225,-24914327.3401692,False,False,False,False,10438802.93111494,False,False,False,False
2022-03-09 00:00:00+00:00,2.93,2.96,2.555,2.68,12726769,,,,,,,,,,,,,,,,,,2.815,2.964118818856286,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.0061167358772116,,40.426047589268485,-6.848557652746571,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51567456,-25959548.07192727,False,False,False,False,10528527.090679059,False,False,False,False
2022-03-10 00:00:00+00:00,2.44,2.72,2.43,2.68,16649427,,,,,,,,,,,,,,,,,,2.6534717103943612,2.9163039197769347,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9750847370152385,,39.92445535789613,-6.848557652746571,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-68216883,-27616698.46126346,False,False,False,False,10768562.381240666,False,False,False,False
2022-03-11 00:00:00+00:00,2.01,2.53,2.01,2.5,21539720,,,,,,,,,,,,,,,,,,2.4545820546892774,2.8296251211933114,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9140818767017556,,37.44449312997069,-6.848557652746571,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89756603,-30053557.46278254,False,False,False,False,11190960.71923123,False,False,False,False
2022-03-14 00:00:00+00:00,1.75,2.0,1.69,1.92,15011164,,,,,,,,,,,,,,,,,,2.308573923871647,2.754731654380567,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.8584615260651387,,34.718162778254936,-8.567984058956114,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104767767,-32983526.46424205,False,False,False,False,11340772.61259471,False,False,False,False
2022-03-15 00:00:00+00:00,1.91,1.96,1.6,1.72,17986375,,,,,,,,,,,1.8233333333333333,,,,,,,2.2045653447153777,2.543854901923213,"rgba(239, 83, 80, 1.0)",-1.0,2.7483332,,2.555917864939211,,34.38280396726638,-9.079077243672344,False,False,False,True,False,0.0,,1.0,1.96,1.6,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-86781392,-35093246.6813306,False,False,False,False,11601384.470924329,False,False,False,False
2022-03-16 00:00:00+00:00,2.61,2.61,2.11,2.26,27593842,,,,,,,,,,,2.1986756016687385,,,,,,,2.2636513985418074,2.58317462607605,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.629703453613484,,39.29129378864479,-9.079077243672344,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,0.8326779645288884,1.0142093236361949,False,False,False,False,-0.13294835330001176,-0.23788830385770285,False,False,False,False,-59187550,-36038121.321278416,False,False,False,False,12228539.668142982,False,False,False,False
2022-03-17 00:00:00+00:00,2.5,2.59,2.39,2.41,10149860,,,,,,,,,,,2.2523402453460335,,,,,,,2.2828137687644086,2.588588991184489,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6376130167937446,,41.931784367609474,-14.820408639071331,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,0.8587010989267112,1.0061180967475032,False,False,False,False,-0.08805636025616974,-0.1629723320569363,False,False,False,False,-69337410,-37343975.7792675,False,False,False,False,12147022.818411885,False,False,False,False
2022-03-18 00:00:00+00:00,2.87,3.12,2.45,2.53,25924463,,,,,,,,,,,2.430449687304588,,,,,,,2.3760058263014057,2.634110615440548,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6857003168717175,,45.891006601927145,-11.079036764033226,True,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,0.8720228933657124,0.9695021149000695,False,False,False,False,0.012791377552398396,-0.07509047725226894,False,False,False,False,-43412947,-37581974.65066877,False,False,False,False,12687314.59023887,False,False,False,False
2022-03-21 00:00:00+00:00,2.74,2.99,2.65,2.79,8361675,,,,,,,,,,,2.4641582264928603,,,,,,,2.3983829152449294,2.6438219788401787,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6948114212193985,,47.704100777436494,-9.374706425817124,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8874218758861627,0.9713592177947163,False,False,False,False,0.024733706270686603,-0.02517838549079117,False,False,False,False,-51774622,-38138549.0565249,False,False,False,False,12517681.665131463,False,False,False,False
2022-03-22 00:00:00+00:00,3.08,3.23,2.94,2.96,9911370,,,,,,,,,,,2.525571434654405,,,,,,,2.4393151195053817,2.6661784580904473,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7162976009676925,,50.81152569752723,-6.405130491541655,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8904856625617414,0.9494334309277428,False,False,False,False,0.11562883519852252,0.045225224853865674,False,False,False,False,-41863252,-38284615.83862197,False,False,False,False,12415473.364538074,False,False,False,False
2022-03-23 00:00:00+00:00,3.25,3.485,2.96,2.98,12175441,,,,,,,,,,,2.6022600053781484,,,,,,,2.493503872916116,2.74440790899879,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.745826933353622,,53.74944323766937,-3.607305203531169,True,False,True,False,True,0.09963119521501085,,0.0,0.0,0.0,0.0,0,0.9053124413378828,0.9282251741919813,False,False,False,False,0.16345581411910853,0.10434051948648711,False,False,False,False,-29687811,-37947486.23710738,False,False,False,False,12406060.33063462,False,False,False,False
2022-03-24 00:00:00+00:00,3.32,3.37,3.05,3.32,12055903,,,,,,,,,,,2.664832260661119,,,,,,,2.5412720260402404,2.7718657124242325,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7714043110695408,,56.06687919078037,-1.375921076015267,True,False,True,False,True,0.815541866716611,,0.0,0.0,0.0,0.0,0,0.9057806199250642,0.9354473635055105,False,False,False,False,0.1590803931297255,0.1317104563081063,False,False,False,False,-17631908,-37150796.89447572,False,False,False,False,12392328.670609733,False,False,False,False
2022-03-25 00:00:00+00:00,3.06,3.26,2.995,3.16,9962750,,,,,,,,,,,2.6975285494176777,,,,,,,2.569346585965741,2.7817138134444415,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7849140035241744,,55.62420458149426,-1.375921076015267,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8924093713633268,0.9500472081329733,False,False,False,False,0.13034558616491665,0.13102802123651147,False,False,False,False,-27594658,-36776046.349594325,False,False,False,False,12297051.075683862,False,False,False,False
2022-03-28 00:00:00+00:00,3.19,3.27,3.0,3.09,7389547,,,,,,,,,,,2.721330130174031,,,,,,,2.5901498676751955,2.79188226165816,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.795254502125856,,56.10242880216963,-0.9899845497222373,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9015878632403027,0.9469237914105002,False,False,False,False,0.1329483185850488,0.13198816991078013,False,False,False,False,-20205111,-36126205.747649446,False,False,False,False,12104599.935460966,False,False,False,False
