date,Close,High,Low,Open,Volume,aVWAP_OB_bull_866,aVWAP_OB_bull_800,aVWAP_OB_bull_658,aVWAP_OB_bull_619,aVWAP_OB_bull_603,aVWAP_OB_bull_470,aVWAP_OB_bull_455,aVWAP_OB_bull_246,aVWAP_OB_bear_561,aVWAP_OB_bear_521,aVWAP_OB_bear_193,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-14 00:00:00+00:00,23.0510479781,23.0510479781,22.9865566368,23.037228405,8928,,,,,,,,,,,,23.224855142506904,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.251993762501613,,38.52394806962397,-7.617121455288867,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-38274,-18287.116605300213,False,False,False,False,8527.949372239202,False,False,False,False
2022-03-15 00:00:00+00:00,23.1247523681,23.1247523681,23.0418349293,23.0786871244,1965,,,,,,,,,,,,23.223462395252604,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.25016432608838,,39.965704761437834,-7.617121455288867,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2639894697412369,-0.2639894697412369,False,False,False,False,-36309,-18993.857130582557,False,False,False,False,8270.57880862198,False,False,False,False
2022-03-16 00:00:00+00:00,22.9589174906,23.1984567581,22.7838695643,23.1892437094,26010,,,,,,,,,,,,23.151266193791113,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.214599583209814,,37.460051347624784,-8.369566178925169,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.8963947919442853,1.0395312320979706,False,False,False,False,-0.34282825441539394,-0.3034088620783154,False,False,False,False,-62319,-20692.882341147946,False,False,False,False,8966.242384754452,False,False,False,False
2022-03-17 00:00:00+00:00,23.096376178,23.1616045631,22.9773435881,22.9957696856,11770,,,,,,,,,,,,23.150984134093186,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.20779707386313,,39.86985664373751,-8.369566178925169,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,1,0.9316534914236577,1.012441993096852,False,False,False,False,-0.22015594578918743,-0.2617824039337514,False,False,False,False,-50549,-21863.710484632342,False,False,False,False,9076.19366378369,False,False,False,False
2022-03-18 00:00:00+00:00,23.0326218806,23.1155393194,23.0141957831,23.0418349293,5817,,,,,,,,,,,,23.14887754615333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.20407583482313,,40.21576760503551,-8.369566178925169,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,1,0.9517161959462564,1.0010813452293057,False,False,False,False,-0.22716172181635583,-0.24447206287505363,False,False,False,False,-56366,-23216.74144601931,False,False,False,False,8948.382147556878,False,False,False,False
2022-03-21 00:00:00+00:00,23.0602610269,23.1055892267,22.9404913931,23.0326218806,27511,,,,,,,,,,,,23.135794142546086,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.186991786594746,,41.2104544090585,-8.369566178925169,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,1,0.9495919312438291,0.9967029493665761,False,False,False,False,-0.29188264464433694,-0.2681773537596953,False,False,False,False,-28855,-23437.849624606788,False,False,False,False,9676.327945691903,False,False,False,False
2022-03-22 00:00:00+00:00,22.9773435881,23.0879001731,22.8575739543,22.9865566368,22249,,,,,,,,,,,,23.119630056845253,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.170874719849607,,40.23943594150214,-8.369566178925169,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,1,0.9273449156378893,1.0022289922071754,False,False,False,False,-0.34282825441539394,-0.3055028040875446,False,False,False,False,-51104,-24522.796698151622,False,False,False,False,10169.373908605945,False,False,False,False
2022-03-23 00:00:00+00:00,22.8944261493,23.0141957831,22.8944261493,22.9036391981,23193,,,,,,,,,,,,23.101857728846834,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.153690432568236,,38.175374354577414,-8.369566178925169,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.9261745766391675,1.0078786821001804,False,False,False,False,-0.34282825441539394,-0.32416552925146924,False,False,False,False,-74297,-26474.726239400577,False,False,False,False,10680.104343562576,False,False,False,False
2022-03-24 00:00:00+00:00,23.0234088318,23.0234088318,22.8944261493,22.8944261493,6800,,,,,,,,,,,,23.098820240224747,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.15019249521316,,40.30778953382317,-8.369566178925169,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.9163864463665875,1.0134241388175123,False,False,False,False,-0.3359218880366838,-0.3300437086440765,False,False,False,False,-67497,-28083.4428574633,False,False,False,False,10527.943388913063,False,False,False,False
2022-03-25 00:00:00+00:00,22.9036391981,23.0510479781,22.7343954925,23.0510479781,16847,,,,,,,,,,,,23.08591894225725,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.137812047108998,,39.646942217749675,-8.369566178925169,False,False,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.8955674468961636,1.010309535084399,False,False,False,False,-0.34282825441539394,-0.3364359815297352,False,False,False,False,-84344,-30289.739215994152,False,False,False,False,10775.749530524316,False,False,False,False
2022-03-28 00:00:00+00:00,22.7838695643,22.9312783443,22.7360538413,22.9312783443,43243,,,,,,,,,,,,23.047685160209152,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.102139153299408,,37.49985137508503,-8.369566178925169,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,1,0.899552542959772,1.0252247188245913,False,False,False,False,-0.34282825441539394,-0.33963211797256454,False,False,False,False,-127587,-34105.31807026889,False,False,False,False,12048.975039131206,False,False,False,False
2022-03-29 00:00:00+00:00,22.5226796322,22.8115087105,22.3235856486,22.8115087105,77295,,,,,,,,,,,,22.94615051480107,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.01083409247005,,33.3823541218483,-11.871039124555388,False,True,False,True,False,0.0,,0.0,0.0,0.0,0.0,0,0.8664917349163458,1.035677684749972,False,False,False,False,-0.34282825441539394,-0.34123018619397927,False,False,False,False,-204882,-40802.44285182698,False,False,False,False,14607.642684655471,False,False,False,False
